ID	name	latitude	longitude	rdc	
73	EASTSHORE	37.625099	-122.116699	0	 
74	TASSAJARA	37.799999	-121.9077	0	 
75	RESEARCH	37.782398	-121.967697	0	 
76	BRENTWOOD	37.919102	-121.676697	0	 
77	LONE	37.945999	-121.7593	0	 
78	KELSO	37.797501	-121.603302	0	 
79	LAS	37.700802	-121.733803	0	 
80	EIGHT	38.058601	-121.3769	0	 
81	NEWARK	37.500801	-121.985703	0	 
82	NEWARK	37.5028	-121.981598	0	 
30670	WESTID	37.52	-121.230003	0	 
33209	·Martin	37.7038	-122.409203	0	 
845	·Potrero	37.787498	-122.393303	0	 
86	SAN	37.583099	-122.318703	0	 
87	RAVENSWOOD	37.492802	-122.137901	0	 
88	MONTA	37.324299	-122.073097	0	 
89	JEFFERSON	37.457401	-122.286003	0	 
90	SARATOGA	37.280998	-122.015198	0	 
91	HICKS	37.233601	-121.900902	0	 
92	LOS	37.427399	-121.932899	0.05	 
93	VASONA	37.254002	-121.966301	0	 
30741	METEC	37.220699	-121.746696	0	 
95	COBURN	36.265099	-121.146103	0	 
30764	QUINTO	37.120041	-121.068825	0	 
96	PANOCHE	36.653599	-120.582001	0	 
30793	PANOCHEE	36.3727	-120.537804	0	 
97	STOREY	36.983101	-120.0336	0	 
812	LASAGUILASS	36.372654	-120.537804	0	 
100	GREGG	36.8545	-119.916801	0	 
101	HELMS	37.0387	-118.963402	0	 
102	MCMULLIN	36.593399	-119.988602	0	 
103	NEW	36.7057	-119.882797	0	 
577	HERNDON	36.8452	-119.922798	0	 
104	FIGARDEN	36.821999	-119.858597	0	 
105	ASHLAN	36.792801	-119.828003	0	 
106	HAAS	36.927399	-119.020203	0	 
107	BALCH	36.908901	-119.087601	0	 
30870	PINE	36.832592	-119.327057	0	 
108	HELM	36.591702	-120.1763	0	 
109	MCCALL	36.611401	-119.639702	0	 
110	HENRIETTA	36.2421	-119.902901	0.045	 
111	TEMPLETON	35.554501	-120.68	0	 
112	MORRO	35.372501	-120.856598	0	 
113	SOLAR	35.382198	-120.060501	0	 
114	CALIENTE	35.379299	-119.916199	0	 
810	CVSR	35.3223	-119.916199	0	 
30921	TOPAZ	35.383694	-120.06031	0	 
115	MESA	35.008499	-120.453102	0	 
116	ARCO	35.7756	-119.913696	0	 
117	KERN	35.379299	-119.094803	0	 
30947	SUNRIS	35.236851	-119.628998	0	 
30973	SUNSETCM	35.22683	-119.629333	0	 
118	SUMMIT	39.319199	-120.378899	0	 
120	HUMBOLDT	40.782799	-124.112396	0	 
122	LOW	40.433201	-123.472603	0	 
123	BRIDGEVILLE	40.479599	-123.780403	0	 
121	HUMBOLDT	40.741199	-124.208397	0	 
124	ORICK	41.294498	-124.056503	0	 
125	BIG	41.162601	-124.101997	0	 
126	TRINIDAD	41.064201	-124.128403	0	 
127	ESSEX	40.9063	-124.035103	0	 
128	JANES	40.905102	-124.072304	0	 
129	BLUE	40.8801	-123.980499	0	 
130	ARCATA	40.8671	-124.088303	0	 
131	FAIRHAVEN	40.800499	-124.196297	0	 
132	HARRIS	40.780998	-124.132004	0	 
133	EUREKA	40.793598	-124.180298	0	 
134	EUREKA	40.7939	-124.182999	0	 
135	RIDGE	40.728699	-123.669502	0	 
136	MAPLE	40.767899	-123.873596	0	 
137	HYAMPOM	40.637299	-123.489403	0	 
138	RUSS	40.818901	-123.8246	0	 
139	WILLOW	40.947899	-123.6399	0	 
140	HOOPA	41.056499	-123.682297	0	 
141	EEL	40.602699	-124.210197	0	 
142	NEWBURG	40.594601	-124.135201	0	 
143	CARLOTTA	40.5411	-124.063904	0	 
144	RIO	40.495399	-124.099297	0	 
145	FRUITLAND	40.285801	-123.837402	0	 
147	GARBERVILLE	40.1026	-123.7929	0	 
146	FORT	40.199001	-123.707901	0	 
148	MENDOCINO	39.250401	-123.196503	0	 
149	CALPELLA	39.197102	-123.192703	0	 
150	UKIAH	39.142899	-123.191902	0	 
151	HOPLAND	38.9729	-123.0811	0	 
152	CLOVERDALE	38.797199	-123.010201	0	 
153	GEYSERS	38.806099	-122.808296	0	 
154	LUCERNE	39.110199	-122.813004	0	 
155	EAGLE	38.828999	-122.810204	0	 
156	GEYSERS	38.826698	-122.799599	0	 
157	REDBUD	39.027401	-122.662498	0	 
158	HIGHLANDS	38.937099	-122.608902	0	 
159	MONROE	38.453201	-122.744202	0	 
160	SANTA	38.436901	-122.713303	0	 
161	BELLEVUE	38.378899	-122.712601	0	 
162	PENNGROVE	38.315498	-122.681099	0	 
163	RINCON	38.490101	-122.665802	0	 
164	CORONA	38.2645	-122.657402	0	 
165	SONOMA	38.2766	-122.461998	0	 
166	WILLITS	39.405602	-123.327003	0	 
167	LAYTONVILLE	39.684601	-123.477203	0	 
168	COVELO	39.786301	-123.248596	0	 
169	FORT	39.434799	-123.7995	0	 
170	BIG	39.311501	-123.786499	0	 
171	ELK	39.129501	-123.7118	0	 
172	POINT	38.9123	-123.679901	0	 
173	GARCIA	38.889198	-123.550797	0	 
174	PHILO	39.063999	-123.438004	0	 
175	PHILO	39.1021	-123.156601	0	 
176	UPPER	39.145599	-122.916702	0	 
177	HARTLEY	39.077301	-122.932297	0	 
178	CLEAR	39.007801	-122.893997	0	 
179	KONOCTI	38.9324	-122.740997	0	 
180	LOWER	38.910599	-122.617401	0	 
181	MIDDLETOWN	38.7528	-122.608704	0	 
182	GUALALA	38.786201	-123.522003	0	 
183	ANNAPOLIS	38.680302	-123.311897	0	 
184	FORT	38.5396	-123.223701	0	 
185	SALMON	38.343399	-123.044701	0	 
186	MONTE	38.4715	-123.0121	0	 
187	MIRABEL	38.489399	-122.894302	0	 
188	MOLINO	38.425301	-122.832199	0	 
189	GEYSERVILLE	38.709801	-122.907997	0	 
190	FITCH	38.6064	-122.852798	0	 
191	COTATI	38.3097	-122.731598	0	 
192	PETALUMA	38.238998	-122.636803	0	 
193	PETALUMA	38.234001	-122.636299	0	 
194	DUNBAR	38.383202	-122.527802	0	 
195	GEYSERS	38.814301	-122.801003	0	 
196	POTTER	39.3615	-123.128899	0	 
197	WILDWOOD	40.387199	-123.044098	0	 
198	TRINITY	40.718102	-122.934502	0	 
199	PANORAMA	40.434399	-122.267899	0	 
200	OREGON	40.618999	-122.322304	0	 
201	JESSUP	40.4506	-122.329102	0	 
202	CASCADE	40.652302	-122.334099	0	 
203	KANAKA	39.5751	-121.305603	0	 
204	WYANDOTTE	39.4916	-121.541199	0	 
205	HONCUT	39.320599	-121.595497	0	 
206	CARIBOU	40.0854	-121.148102	0	 
207	BUTT	40.175598	-121.191498	0	 
208	GRIZZLY	39.889301	-121.279198	0	 
209	NORD	39.760502	-121.906998	0	 
210	SYCAMORE	39.7687	-121.824303	0	 
211	NOTRE	39.7304	-121.795998	0	 
212	BUTTE	39.712299	-121.8134	0	 
213	CHICO	39.725498	-121.847198	0	 
215	PARADISE	39.760601	-121.618896	0	 
216	MCARTHUR	41.051201	-121.408302	0	 
37640	TRINPP	40.792	-122.766998	0	 
217	FRENCH	40.686901	-122.641197	0	 
218	KESWICK	40.623798	-122.462097	0	 
219	BENTON	40.562199	-122.395401	0	 
220	GIRVAN	40.513199	-122.378899	0	 
221	ANDERSON	40.449799	-122.305	0	 
222	STILLWATER	40.677799	-122.349701	0	 
223	MOUNTAIN	40.737099	-122.323502	0	 
224	ANTLER	40.894501	-122.380798	0	 
225	WHITMORE	40.628799	-121.915703	0	 
226	CEDAR	40.791199	-121.937897	0	 
227	DESCHUTES	40.555401	-122.239799	0	 
228	COW	40.570801	-122.020897	0	 
229	VOLTA	40.459202	-121.866898	0	 
230	SOUTH	40.395401	-121.879097	0	 
231	KILARC	40.678001	-121.873703	0	 
232	COLEMAN	40.404701	-122.121902	0	 
233	RED	40.186501	-122.245903	0	 
234	RED	40.182598	-122.244499	0	 
235	TYLER	40.138401	-122.208504	0	 
237	DAIRYVILLE	40.127998	-122.098396	0	 
236	RAWSON	40.128101	-122.236198	0	 
238	GERBER	40.064201	-122.156097	0	 
239	LOS	40.034302	-122.0961	0	 
240	VINA	39.941601	-122.041702	0	 
241	CORNING	39.932201	-122.187798	0	 
242	HAT	40.929298	-121.544296	0	 
243	HAT	40.960899	-121.548599	0	 
244	BURNEY	40.888	-121.670998	0	 
245	TRES	39.486698	-121.688004	0	 
246	PEACHTON	39.378502	-121.684998	0	 
247	OROVILLE	39.504002	-121.559998	0	 
248	BANGOR	39.387699	-121.403198	0	 
249	DOBBINS	39.339901	-121.194901	0	 
250	CHALLENGE	39.485401	-121.220299	0	 
251	WESTWOOD	40.2999	-121.002502	0	 
252	CHESTER	40.302399	-121.226997	0	 
253	HAMILTON	40.269402	-121.087799	0	 
254	BIG	40.171501	-121.085403	0	 
255	GRAYS	40.021801	-121.065399	0	 
256	GANSNER	39.939201	-120.948303	0	 
257	SPANISH	40.026901	-120.963097	0	 
258	EAST	39.938499	-120.910797	0	 
259	CENTERVILLE	39.788898	-121.657402	0	 
260	CLARK	39.654598	-121.6353	0	 
261	CHICO	39.7188	-121.820999	0	 
262	ESQUON	39.607899	-121.768402	0	 
263	ORLAND	39.725101	-122.178902	0	 
264	ELK	39.5928	-122.542801	0	 
265	ELK	39.553398	-122.193802	0	 
266	WILLOWS	39.531799	-122.185898	0	 
267	CAPAY	39.776001	-122.103798	0	 
268	HAMILTON	39.746201	-122.011398	0	 
269	ANITA	39.811001	-121.919601	0	 
270	JACINTO	39.582901	-122.010597	0	 
271	TOADTOWN	39.893501	-121.593399	0	 
272	COLUSA	39.3657	-122.2696	0	 
273	PUTAH	38.522999	-121.994499	0	 
274	CORDELIA	38.216099	-122.112099	0	 
275	KNIGHTS	38.809299	-121.745102	0	 
276	WOODLAND	38.6782	-121.760101	0	 
277	ZAMORA	38.7757	-121.8582	0	 
278	MADISON	38.6707	-121.969101	0	 
279	WEST	38.5895	-121.544701	0	 
280	DEEPWATER	38.551601	-121.559998	0	 
281	DAVIS	38.5452	-121.7341	0	 
282	GRAND	38.231499	-121.590302	0	 
283	VACAVILLE	38.3564	-121.980499	0	 
284	SUISUN	38.245201	-122.041298	0	 
285	JAMESON	38.2057	-122.147499	0	 
286	RICE	39.402901	-122.013199	0	 
288	HARRINGTON	38.969002	-122.070396	0	 
289	ARBUCKLE	39.017399	-122.061501	0	 
290	DRAKE	38.970001	-122.043297	0	 
291	WILLIAMS	39.1576	-122.147598	0	 
292	DUNNIGAN	38.9249	-121.989502	0	 
293	COLUSA	39.2136	-122.002602	0	 
294	MERIDIAN	39.144901	-121.9105	0	 
295	WILKINS	39.005798	-121.867104	0	 
296	WINTERS	38.517601	-121.951103	0	 
297	PLAINFIELD	38.619301	-121.794403	0	 
298	DIXON	38.4454	-121.826202	0	 
300	MAINE	38.384701	-121.758698	0	 
301	BATAVIA	38.3871	-121.775803	0	 
302	PEASE	39.170101	-121.661201	0	 
303	EAST	39.163399	-121.5616	0	 
304	OLIVEHURST	39.0919	-121.5429	0	 
305	BOGUE	39.0961	-121.623802	0	 
306	EAST	38.909801	-121.542198	0	 
307	DRUM	39.256802	-120.767303	0	 
308	DUTCH	39.216999	-120.835602	0	 
309	BRUNSWICK	39.231098	-121.034897	0	 
310	PLACER	38.901299	-121.088097	0	 
311	HORSESHOE	38.7444	-121.161697	0	 
312	HIGGINS	39.0439	-121.091003	0	 
313	NEWCASTLE	38.835201	-121.093002	0	 
314	FLINT	38.884998	-121.067101	0	 
315	BELL	38.9468	-121.091599	0	 
316	ROCKLIN	38.787998	-121.231796	0	 
317	EL	38.793701	-120.619598	0	 
318	APPLE	38.739601	-120.6772	0	 
319	PLACERVILLE	38.7309	-120.783699	0	 
320	DIAMOND	38.693298	-120.825996	0	 
321	MISSOURI	38.694599	-120.824699	0	 
323	SHINGLE	38.659401	-120.947197	0	 
322	CLARKSVILLE	38.655701	-121.059502	0	 
324	PENRYN	38.844601	-121.166603	0	 
325	DEL	38.798698	-121.221298	0	 
326	CATLETT	38.8088	-121.516403	0	 
327	COLGATE	39.330898	-121.191597	0	 
328	NARROWS	39.235298	-121.2686	0	 
329	SMARTVILLE	39.209099	-121.303299	0	 
330	BROWNS	39.225899	-121.422699	0	 
331	MARYSVILLE	39.1394	-121.583397	0	 
332	ENCINAL	39.247601	-121.6371	0	 
333	HARTER	39.143299	-121.648102	0	 
334	LIVE	39.276402	-121.6605	0	 
335	BARRY	39.069199	-121.689903	0	 
336	TUDOR	38.981602	-121.635101	0	 
337	PLUMAS	39.026199	-121.543198	0	 
338	WHEATLAND	39.0131	-121.418602	0	 
339	LINCOLN	38.9006	-121.294296	0	 
340	COLUMBIA	39.331902	-121.101402	0	 
341	PIKE	39.438202	-120.996002	0	 
342	ALLEGHANY	39.4655	-120.844902	0	 
343	GRASS	39.209099	-121.061401	0	 
344	TAMARACK	39.3139	-120.496902	0	 
345	SPAULDING	39.324402	-120.644798	0	 
346	BONNIE	39.214699	-120.809303	0	 
347	WEIMAR	39.035999	-120.9879	0	 
348	SHADY	39.115398	-120.952904	0	 
349	FORESTHILL	39.019299	-120.830299	0	 
350	HALSEY	38.957001	-121.041801	0	 
351	AUBURN	38.9035	-121.069702	0	 
352	LIMESTONE	38.634899	-120.980202	0	 
353	PLEASANT	38.822201	-121.306602	0	 
354	MTN	38.914001	-121.018898	0	 
32472	·Spaulding	39.324249	-120.644745	0	 
355	DEER	39.297901	-120.8452	0	 
357	SILVERADO	38.4995	-122.459099	0	 
358	MONTICELLO	38.5084	-122.2145	0	 
359	PUEBLO	38.345299	-122.299599	0	 
360	LAS	38.022301	-122.538002	0	 
361	SAN	37.970699	-122.527199	0	 
362	SKAGGS	38.161301	-122.380997	0	 
363	HIGHWAY	38.166	-122.253601	0	 
364	NORTH	38.0658	-122.196503	0	 
365	CARQUINEZ	38.091	-122.248497	0	 
378	OLEUM	38.044601	-122.255798	0	 
379	CHRISTIE	38.0028	-122.208199	0	 
380	SAN	37.985199	-122.3367	0	 
381	POINT	37.996101	-122.348297	0	 
382	VALLEY	37.966099	-122.278503	0	 
383	EL	37.916199	-122.3032	0	 
384	RICHMOND	37.9259	-122.369598	0	 
391	EDES	37.7383	-122.193604	0	 
394	KIRKER	38.020802	-121.905701	0	 
395	CLAYTON	37.943802	-121.969398	0	 
396	MEADOW	37.9632	-122.052101	0	 
397	LAKEWOOD	37.908901	-122.057404	0	 
398	MARTINEZ	38.015301	-122.1166	0	 
399	ALHAMBRA	37.9939	-122.130203	0	 
400	EAST	37.875999	-122.186996	0	 
401	IMHOFF	38.001701	-122.067299	0	 
33206	·Bayshore	37.746021	-122.403328	0	 
413	DALY	37.6917	-122.456001	0	 
414	SERRAMONTE	37.650902	-122.454102	0	 
415	EAST	37.6539	-122.403	0	 
416	SAN	37.626301	-122.403503	0	 
417	MILLBRAE	37.605202	-122.390999	0	 
419	BAY	37.551498	-122.293198	0	 
420	BELMONT	37.523399	-122.265297	0	 
421	BAIR	37.497601	-122.214104	0	 
422	SHREDDER	37.511398	-122.207603	0	 
423	COOLEY	37.473701	-122.128098	0	 
428	BURLINGAME	37.589901	-122.363403	0	 
446	FROGTOWN	38.057098	-120.533897	0	 
447	STANISLAUS	38.139	-120.370399	0	 
448	AVENA	37.842201	-121.0541	0	 
449	MANTECA	37.801399	-121.223701	0	 
450	VIERRA	37.797901	-121.2743	0	 
451	RIPON	37.755798	-121.1465	0	 
453	KASSON	37.7458	-121.341499	0	 
454	LAMMERS	37.713001	-121.478104	0	 
456	SCHULTE	37.710499	-121.489899	0	 
457	STOCKTON	37.947102	-121.289001	0	 
37560	WLVRMR	37.693001	-121.695	0	 
458	SALT	38.497898	-120.2183	0	 
33628	·Buena	36.653847	-121.629425	0	 
498	SPRING	38.186501	-120.111603	0	 
499	MI-WUK	38.0527	-120.2173	0	 
500	CURTIS	37.974701	-120.320099	0	 
501	RACETRACK	37.979698	-120.414497	0	 
502	PEORIA	37.9039	-120.497498	0	 
503	MELONES	37.946201	-120.527702	0	 
504	RIVERBANK	37.769199	-120.9077	0	 
505	RIVERBANK	37.856602	-120.912201	0	 
506	VALLEY	37.8564	-120.944397	0	 
507	SALADO	37.422001	-121.147499	0	 
34009	·Crow	37.374123	-121.13623	0	 
512	CHOWCHILLA	37.1208	-120.250603	0	 
513	ATWATER	37.360001	-120.6147	0	 
514	EXCHEQUER	37.584499	-120.272598	0	 
515	LE	37.184898	-120.2743	0	 
516	SHARON	37.097801	-120.157204	0	 
517	OAKHURST	37.321999	-119.634399	0	 
518	COARSEGOLD	37.227501	-119.690804	0	 
519	LIVINGSTON	37.3633	-120.760399	0	 
520	GALLO	37.379398	-120.8097	0	 
521	EL	37.3358	-120.505203	0	 
522	CRESSEY	37.428501	-120.638702	0	 
523	MERCED	37.2728	-120.4869	0	 
524	CHENEY	36.632599	-120.531998	0	 
525	NEWHALL	36.867001	-120.328201	0	 
526	GILL	36.792801	-120.254097	0	 
527	DAIRYLAND	37.055	-120.316704	0	 
528	MENDOTA	36.720402	-120.458801	0	 
529	HAMMONDS	36.7201	-120.603302	0	 
530	ORO	36.886799	-120.654999	0	 
531	SAN	36.862	-120.777298	0	 
532	SAN	36.780102	-120.729698	0	 
533	EL	37.120602	-120.472801	0	 
543	BELLRIDGE	35.444	-119.661003	0	 
34260	·San	37.203579	-119.496864	0	 
38625	SLUISP	37.066002	-121.074997	0	 
559	SHEPHERD	36.873001	-119.694	0	 
560	CANTUA	36.429401	-120.341797	0	 
561	SCHINDLER	36.402199	-120.138298	0	 
562	AIRWAYS	36.778198	-119.674004	0	 
563	CLOVIS	36.826	-119.681297	0	 
564	SANGER	36.707699	-119.610901	0	 
565	LAS	36.757801	-119.6968	0	 
566	MALAGA	36.693298	-119.7267	0	 
567	RANCHERS	36.7005	-119.754501	0	 
568	REEDLEY	36.605099	-119.3759	0	 
569	WAHTOKE	36.615299	-119.452698	0	 
570	RAINBOW	36.709999	-119.5382	0	 
571	BALCH	36.9091	-119.087799	0	 
572	KINGS	36.8881	-119.158699	0	 
573	CALIFORNIA	36.719601	-119.764297	0	 
574	WEST	36.718201	-119.819099	0	 
575	BARTON	36.764099	-119.734802	0	 
576	MANCHESTER	36.787998	-119.787498	0	 
578	PINEDALE	36.849701	-119.803299	0	 
579	WOODWARD	36.896301	-119.7509	0	 
580	BULLARD	36.823898	-119.768402	0	 
581	KINGSBURG	36.489399	-119.582802	0	 
34420	·Corcoran	36.109432	-119.557632	0	 
582	ALPAUGH	35.963402	-119.457001	0	 
583	GWF	36.269699	-119.649002	0	 
584	WAUKENA	36.138302	-119.575996	0	 
597	PARLIER	36.607601	-119.521301	0	 
34634	·Crane	37.291504	-119.529335	0	 
627	SMYRNA	35.717999	-119.455498	0	 
628	GOOSE	35.601601	-119.579697	0	 
629	SEMITROPIC	35.6008	-119.4375	0	 
630	WESTPARK	35.374001	-119.040199	0	 
631	7TH	35.439899	-119.131599	0	 
632	CHARCA	35.608002	-119.3255	0	 
633	FAMOSO	35.605	-119.2033	0	 
634	LERDO	35.500401	-119.151901	0	 
635	KERN	35.440701	-119.020699	0	 
636	PETROL	35.4547	-118.991997	0	 
637	LIVE	35.455601	-119.021202	0	 
638	CAL	35.422001	-118.900703	0	 
639	COLUMBUS	35.398399	-118.939697	0	 
640	MAGUNDEN	35.362202	-118.923698	0	 
641	STOCKDALE	35.317001	-119.068398	0	 
643	OLIVE	35.877102	-119.455597	0	 
644	GANSO	35.501099	-119.448997	0	 
645	TUPMAN	35.354	-119.270599	0	 
646	KERN	35.378399	-119.095299	0	 
647	TEVIS	35.319199	-119.1287	0	 
119	WHEELER	35.0895	-118.976997	0.231	 
648	LAMONT	35.2967	-118.861702	0	 
649	RIO	35.441898	-119.260803	0	 
650	RENFRO	35.387798	-119.164001	0	 
652	SHAFTER	35.514099	-119.3172	0	 
653	TAFT	35.136299	-119.482101	0	 
655	MIDSUN	35.2425	-119.624603	0	 
656	CYMRIC	35.314701	-119.609398	0	 
657	CAWELO	35.570801	-119.115402	0	 
658	NORCO	35.2859	-119.308998	0	 
659	TEMBLOR	35.382801	-119.696404	0	 
660	CARRIZO	35.380699	-120.040199	0	 
661	BELLRIDGE	35.4562	-119.632004	0	 
662	ROSEDALE	35.376999	-119.078003	0	 
663	POSO	35.5592	-118.957497	0	 
34868	·Copus	35.093384	-119.278816	0	 
34898	·Bakersfield	35.387341	-119.004646	0	 
694	GRANT	37.671501	-122.159203	0	 
695	MT	37.632099	-122.101898	0	 
697	FREMONT	37.541302	-121.961998	0	 
698	JARVIS	37.595299	-122.017601	0	 
706	VINEYARD	37.669601	-121.854401	0	 
707	AMES	37.4184	-122.067596	0	 
708	AMES	37.417702	-122.066498	0	 
709	WHISMAN	37.404999	-122.068604	0	 
710	MOUNTAIN	37.3825	-122.069801	0	 
711	STELLING	37.335999	-122.042801	0	 
712	WOLFE	37.334599	-122.0205	0	 
713	LOCKHEED	37.409801	-122.031502	0	 
714	LOCKHEED	37.416199	-122.030701	0	 
715	LAWRENCE	37.397202	-122.010101	0	 
716	BRITTON	37.374401	-122.016296	0	 
717	APPLIED	37.377201	-122.006302	0	 
721	DIXON	37.457802	-121.921402	0	 
723	MONTAGUE	37.403702	-121.905701	0	 
724	TRIMBLE	37.382	-121.9272	0	 
725	FMC	37.347099	-121.9217	0	 
726	SAN	37.3409	-121.901604	0	 
727	SAN	37.328201	-121.902496	0	 
728	EL	37.292198	-121.935898	0	 
729	SWIFT	37.322498	-121.7967	0	 
730	MILPITAS	37.415401	-121.888603	0	 
731	MCKEE	37.366402	-121.843803	0	 
732	MABURY	37.360901	-121.863998	0	 
733	MARKHAM	37.335899	-121.878098	0	 
734	EVERGREEN	37.303299	-121.840897	0	 
735	EDENVALE	37.2449	-121.795601	0	 
736	MORGAN	37.126499	-121.658897	0	 
737	LLAGAS	37.007301	-121.557297	0	 
738	PIERCY	37.2691	-121.7873	0	 
739	NORTECH	37.420601	-121.959999	0	 
741	CAMP	37.041801	-122.025101	0	 
742	PAUL	36.992298	-121.982101	0	 
743	ROB	36.979198	-121.867302	0	 
744	HOLLISTER	36.862701	-121.405899	0	 
745	CRAZY	36.7803	-121.598801	0	 
746	PRUNEDALE	36.7855	-121.671097	0	 
747	SOLEDAD	36.429699	-121.332298	0	 
748	SALINAS	36.681301	-121.651703	0	 
749	CASTROVILLE	36.763199	-121.734596	0	 
750	DOLAN	36.800301	-121.769096	0	 
751	DEL	36.5989	-121.853798	0	 
752	SAN	36.868599	-121.549202	0	 
783	FOOTHILL	35.286701	-120.706001	0	 
784	MORRO	35.372501	-120.856598	0	 
785	SAN	35.261799	-120.634903	0	 
786	SISQUOC	34.8783	-120.330902	0	 
787	SANTA	34.6479	-120.184898	0	 
788	SANTA	34.9506	-120.444298	0	 
789	DIVIDE	34.8283	-120.448402	0	 
790	FAIRWAY	34.9105	-120.446602	0	 
791	BUELLTON	34.624802	-120.186096	0	 
792	OCEANO	35.101601	-120.5811	0	 
793	PALMER	34.825199	-120.299004	0	 
794	ZACA	34.6968	-120.151398	0	 
795	SANTA	34.625198	-120.119202	0	 
796	CABRILLO	34.643299	-120.438301	0	 
797	PURISIMA	34.700802	-120.436501	0	 
798	GOLDTREE	35.32	-120.6931	0	 
807	STONE	37.304001	-121.867699	0	 
36998	HW_TAP	37.736103	-120.839333	0	 
37001	Camino	38.795631	-120.622009	0	 
37002	Campbell	38.511139	-121.475052	0	 
37003	Carmichael	38.643097	-121.329178	0	 
37004	Elk	38.372292	-121.35331	0	 
37005	Elverta	38.713509	-121.477203	0	 
37008	Foothill	38.693371	-121.347626	0	 
37009	Hedge	38.508705	-121.355042	0	 
37010	Hurley	38.587242	-121.417839	0	 
37011	Jaybird	38.833939	-120.531586	0	 
37012	Lake	38.657497	-121.131622	0	 
37013	Orangevale	38.684868	-121.266617	0	 
37014	Pocket	38.489368	-121.470329	0	 
37015	Procter&	38.531731	-121.40036	0	 
37016	Rancho	38.343899	-121.123917	0	 
37017	Union	38.863453	-120.442986	0	 
37018	White	38.765102	-120.787033	0	 
37021	Natomas	38.650738	-121.486931	0	 
37022	Cosumnes	38.338402	-121.124084	0	 
37023	Cosumnes	38.338402	-121.124084	0	 
37024	Cosumnes	38.338402	-121.124084	0	 
37028	Cordova	38.55312	-121.20752	0	 
393	FRANKLIN	38.374737	-121.452675	0	 
37051	East	38.554012	-121.430496	0	 
37055	Mid	38.563721	-121.464539	0	 
37056	North	38.587982	-121.474411	0	 
37057	South	38.509098	-121.463577	0	 
37058	Station	38.584103	-121.497208	0	 
37059	Station	38.571896	-121.483017	0	 
37060	Station	38.57209	-121.500465	0	 
37110	Jones	38.850208	-120.381821	0	 
37112	Loon	38.98439	-120.327423	0	 
37113	McClellan	38.678459	-121.392403	0	 
37118	Robbs	38.897045	-120.37841	0	 
37119	Carson	38.44548	-121.462334	0	 
37211	UC	38.550289	-121.450256	0	 
37558	KESWIK	40.610001	-122.444	0	 
37520	OBNION	39.023998	-121.723	0	 
37524	SUTTER	39.053001	-121.696999	0	 
37531	WHISKEY	40.598	-122.537003	0	 
37546	ELVRTA	38.174	-121.477997	0	 
37544	AIRPTW	40.519001	-122.316002	0	 
37548	FOLSOM	38.707001	-121.161003	0	 
37555	CARR	40.646	-122.625	0	 
37563	MELONP	37.945	-120.536003	0	 
37567	ROSVIL	38.762001	-121.264	0	 
37568	FDYMNT	38.763	-121.357002	0	 
37569	FLNGAN	40.679001	-121.425003	0	 
37580	SHASTA	40.715	-122.420998	0	 
37641	SPRGCK	40.627998	-122.468002	0	 
38204	Parker	37.667912	-120.917595	0	 
809	COTTLE	37.772598	-120.826302	0	 
38257	Rosemore	37.642441	-121.042397	0	 
38400	WALTID	37.490002	-120.910004	0	 
38412	ROGERS-T	37.279999	-121.099998	0	 
38420	TUOLUMN	37.360001	-120.5	0	 
38421	CASTLEME	37.209999	-120.330002	0	 
38422	COOPER	37.189999	-120.300003	0	 
38426	 	37.397533	-120.727097	0	 
38428	CRTEZ	37.27	-120.440002	0	 
38430	HILMAR	37.25	-120.5	0	 
38434	MARSHALL	37.259998	-121.07	0	 
38438	TAYLR	37.32	-120.480003	0	 
38440	WEC115	37.290001	-120.529999	0	 
38442	AUGUST	37.25	-120.489998	0	 
38450	DONPEDRO	37.41	-120.25	0	 
38452	ROEDING	37.349998	-120.559998	0	 
38454	INDSTRIL	37.279999	-120.519997	0	 
38456	LA	37.400002	-120.260002	0	 
38458	COLLEGE	37.310001	-120.519997	0	 
38460	CERES	37.360001	-120.57	0	 
38461	TUOLU-E	37.360001	-120.5	0	 
38465	TUOLU-W	37.360001	-120.5	0	 
38466	HAWKINS	37.34	-120.379997	0	 
38468	GILSTRAP	37.34	-120.580002	0	 
38470	HUGHSON	37.349998	-120.5	0	 
38472	GEER	37.310001	-120.5	0	 
38474	F	37.290001	-120.5	0	 
38476	MONTPELR	37.330002	-120.459999	0	 
38478	WESTPORT	37.310001	-121.589996	0	 
38482	FAIRGRND	37.299999	-120.519997	0	 
38484	DAWSON	37.389999	-120.279999	0	 
38486	DAWSN	37.389999	-120.279999	0	 
38488	WEC69	37.290001	-120.529999	0	 
38492	ALMOND	37.34	-120.589996	0	 
38493	ALMND115	37.34	-120.489998	0	 
38494	CROWSLND	37.360001	-120.589996	0	 
38496	LA	37.400002	-120.260002	0	 
38498	LA	37.400002	-120.260002	0	 
38499	STURLOCK	37.290001	-120.5	0	 
38501	COMMONS	37.299999	-120.540001	0	 
38534	GRAY115	37.34	-120.589996	0	 
38535	GRAY69	37.34	-120.589996	0	 
38568	MONTP	37.310001	-120.470001	0	 
38610	BANKPP	38.0173	-121.845802	0	 
38615	DOSMGO	36.924999	-120.830002	0	 
38620	HYATT	39.532623	-121.486427	0	 
38630	THERMLTO	39.514149	-121.632362	0	 
38952	TBC_PTB1	38.68726	-121.061928	0	 
